measure,location,sex,age,metric,year,val,upper,lower
Life expectancy,Milton Keynes,Both,20 to 24,Years,1993,58.01397455,58.42222583,57.59847753
Life expectancy,Milton Keynes,Male,25 to 29,Years,1993,51.115205,51.69053403,50.51474174
Life expectancy,Milton Keynes,Female,25 to 29,Years,1993,55.01825134,55.61006218,54.44320886
Life expectancy,Milton Keynes,Both,25 to 29,Years,1993,53.1627105,53.56472386,52.75153355
Life expectancy,Milton Keynes,Male,30 to 34,Years,1993,46.31998126,46.88904572,45.72571389
Life expectancy,Milton Keynes,Female,30 to 34,Years,1993,50.1121647,50.69697126,49.54418032
Life expectancy,Milton Keynes,Both,30 to 34,Years,1993,48.31279248,48.71034277,47.90603374
Life expectancy,Milton Keynes,Male,35 to 39,Years,1993,41.52269864,42.0853468,40.93462042
Life expectancy,Milton Keynes,Female,35 to 39,Years,1993,45.23052332,45.80713714,44.67072384
Life expectancy,Milton Keynes,Both,35 to 39,Years,1993,43.47575241,43.86898357,43.07410998
Life expectancy,Milton Keynes,Male,40 to 44,Years,1993,36.76781703,37.32090104,36.18931907
Life expectancy,Milton Keynes,Female,40 to 44,Years,1993,40.39489737,40.96047867,39.84626137
Life expectancy,Milton Keynes,Both,40 to 44,Years,1993,38.68226591,39.06935381,38.2877981
Life expectancy,Milton Keynes,Male,45 to 49,Years,1993,32.06609129,32.60562824,31.50148015
Life expectancy,Milton Keynes,Female,45 to 49,Years,1993,35.64399398,36.19338781,35.11062542
Life expectancy,Milton Keynes,Both,45 to 49,Years,1993,33.95917718,34.33648546,33.5750445
Life expectancy,Milton Keynes,Male,50 to 54,Years,1993,27.48112254,27.99907017,26.93926874
Life expectancy,Milton Keynes,Female,50 to 54,Years,1993,30.9943628,31.52190372,30.48151149
Life expectancy,Milton Keynes,Both,50 to 54,Years,1993,29.34777724,29.70927465,28.97804998
Life expectancy,Milton Keynes,Male,55 to 59,Years,1993,23.1003344,23.5863759,22.59296806
Life expectancy,Milton Keynes,Female,55 to 59,Years,1993,26.48195001,26.97974541,25.99715432
Life expectancy,Milton Keynes,Both,55 to 59,Years,1993,24.91541331,25.2570619,24.56763089
Life expectancy,Milton Keynes,Male,60 to 64,Years,1993,18.97662009,19.41902597,18.51596617
Life expectancy,Milton Keynes,Female,60 to 64,Years,1993,22.16583583,22.6248667,21.71855694
Life expectancy,Milton Keynes,Both,60 to 64,Years,1993,20.71545604,21.0277231,20.39369529
Life expectancy,Milton Keynes,Male,65 to 69,Years,1993,15.21574078,15.60516238,14.81112051
Life expectancy,Milton Keynes,Female,65 to 69,Years,1993,18.13262299,18.54503343,17.73408133
Life expectancy,Milton Keynes,Both,65 to 69,Years,1993,16.83943888,17.12196109,16.55344612
Life expectancy,Milton Keynes,Male,70 to 74,Years,1993,11.89241361,12.22145581,11.55079402
Life expectancy,Milton Keynes,Female,70 to 74,Years,1993,14.41679531,14.77900187,14.06907326
Life expectancy,Milton Keynes,Both,70 to 74,Years,1993,13.34235635,13.59489247,13.09615559
Life expectancy,Milton Keynes,Male,75 to 79,Years,1993,9.25734271,9.512102416,8.992401821
Life expectancy,Milton Keynes,Female,75 to 79,Years,1993,11.22673101,11.52748867,10.94150024
Life expectancy,Milton Keynes,Both,75 to 79,Years,1993,10.448907,10.65132404,10.25154605
Life expectancy,Milton Keynes,Male,<1 year,Years,1993,75.01135841,75.59701541,74.38111611
Life expectancy,Milton Keynes,Female,<1 year,Years,1993,79.16507286,79.74171076,78.58610169
Life expectancy,Milton Keynes,Both,<1 year,Years,1993,77.17839561,77.58060031,76.75731025
Life expectancy,Milton Keynes,Male,80 to 84,Years,1993,6.738347575,6.925608678,6.544586615
Life expectancy,Milton Keynes,Female,80 to 84,Years,1993,8.215025953,8.455752466,7.98832808
Life expectancy,Milton Keynes,Both,80 to 84,Years,1993,7.687221365,7.852560412,7.536042328
Life expectancy,Milton Keynes,Male,85 to 89,Years,1993,4.928374641,5.053128737,4.79868798
Life expectancy,Milton Keynes,Female,85 to 89,Years,1993,5.861721503,6.047828597,5.687361862
Life expectancy,Milton Keynes,Both,85 to 89,Years,1993,5.568830429,5.697054691,5.448623654
Life expectancy,Milton Keynes,Male,90 to 94,Years,1993,3.44716137,3.529837671,3.360853864
Life expectancy,Milton Keynes,Female,90 to 94,Years,1993,4.048323426,4.173867655,3.930665849
Life expectancy,Milton Keynes,Both,90 to 94,Years,1993,3.884752756,3.976048654,3.799119572
Life expectancy,Southampton,Male,1 to 4,Years,1993,72.0553479,72.59673995,71.47819718
Life expectancy,Southampton,Female,1 to 4,Years,1993,78.34286693,78.90280038,77.75852465
Life expectancy,Southampton,Both,1 to 4,Years,1993,75.17273731,75.57865375,74.77621838
Life expectancy,Southampton,Male,5 to 9,Years,1993,68.15816386,68.70479264,67.57227826
Life expectancy,Southampton,Female,5 to 9,Years,1993,74.43644399,74.99602609,73.84711376
Life expectancy,Southampton,Both,5 to 9,Years,1993,71.27154578,71.6808077,70.86735899
Life expectancy,Southampton,Male,10 to 14,Years,1993,63.2177127,63.76322759,62.6317152
Life expectancy,Southampton,Female,10 to 14,Years,1993,69.47844097,70.03957687,68.88881
Life expectancy,Southampton,Both,10 to 14,Years,1993,66.32310656,66.73285337,65.91886134
Life expectancy,Southampton,Male,15 to 19,Years,1993,58.30127988,58.8438965,57.71755041
Life expectancy,Southampton,Female,15 to 19,Years,1993,64.52602542,65.08651036,63.93785857
Life expectancy,Southampton,Both,15 to 19,Years,1993,61.39022443,61.80084075,60.98708463
Life expectancy,Southampton,Male,20 to 24,Years,1993,53.406704,53.94457216,52.82792397
Life expectancy,Southampton,Female,20 to 24,Years,1993,59.60663157,60.16512783,59.02126296
Life expectancy,Southampton,Both,20 to 24,Years,1993,56.48463011,56.89425855,56.0837611
Life expectancy,Southampton,Male,25 to 29,Years,1993,48.59854193,49.12975149,48.02748772
Life expectancy,Southampton,Female,25 to 29,Years,1993,54.6960299,55.24916506,54.1166112
Life expectancy,Southampton,Both,25 to 29,Years,1993,51.6305177,52.03550676,51.23379113
Life expectancy,Southampton,Male,30 to 34,Years,1993,43.8255389,44.35101486,43.26096132
Life expectancy,Southampton,Female,30 to 34,Years,1993,49.7938787,50.34022668,49.22164108
Life expectancy,Southampton,Both,30 to 34,Years,1993,46.79830875,47.19886281,46.40602524
Life expectancy,Southampton,Male,35 to 39,Years,1993,39.05729391,39.57687977,38.49933321
Life expectancy,Southampton,Female,35 to 39,Years,1993,44.91677359,45.45506696,44.35331479
Life expectancy,Southampton,Both,35 to 39,Years,1993,41.98122595,42.3771816,41.59416394
Life expectancy,Southampton,Male,40 to 44,Years,1993,34.39967619,34.90876137,33.85413967
Life expectancy,Southampton,Female,40 to 44,Years,1993,40.08736454,40.61472976,39.53580968
Life expectancy,Southampton,Both,40 to 44,Years,1993,37.24863195,37.6369205,36.86876451
Life expectancy,Southampton,Male,45 to 49,Years,1993,29.87757546,30.36889724,29.35246183
Life expectancy,Southampton,Female,45 to 49,Years,1993,35.34526776,35.85718635,34.81023269
Life expectancy,Southampton,Both,45 to 49,Years,1993,32.63094022,33.0066306,32.26177382
Life expectancy,Southampton,Male,50 to 54,Years,1993,25.41336155,25.88154322,24.91449217
Life expectancy,Southampton,Female,50 to 54,Years,1993,30.70777291,31.19912782,30.19573923
Life expectancy,Southampton,Both,50 to 54,Years,1993,28.09378445,28.45321193,27.74046814
Life expectancy,Southampton,Male,55 to 59,Years,1993,21.17015137,21.60612369,20.70745964
Life expectancy,Southampton,Female,55 to 59,Years,1993,26.21169682,26.67468489,25.73053223
Life expectancy,Southampton,Both,55 to 59,Years,1993,23.74927146,24.08565046,23.41884758
Life expectancy,Southampton,Male,60 to 64,Years,1993,17.32711185,17.71559192,16.91674508
Life expectancy,Southampton,Female,60 to 64,Years,1993,21.91708471,22.34274736,21.4754607
Life expectancy,Southampton,Both,60 to 64,Years,1993,19.72418337,20.02902335,19.43442946
Life expectancy,Southampton,Male,65 to 69,Years,1993,13.91106534,14.24624437,13.56014392
Life expectancy,Southampton,Female,65 to 69,Years,1993,17.90980308,18.29077972,17.51504412
Life expectancy,Southampton,Both,65 to 69,Years,1993,16.06440745,16.33228191,15.80683449
Life expectancy,Southampton,Male,70 to 74,Years,1993,10.86024764,11.13890511,10.57016964
Life expectancy,Southampton,Female,70 to 74,Years,1993,14.22200507,14.55538207,13.87727273
Life expectancy,Southampton,Both,70 to 74,Years,1993,12.74846416,12.98202708,12.52999616
Life expectancy,Southampton,Male,75 to 79,Years,1993,8.520894028,8.730559244,8.301214307
Life expectancy,Southampton,Female,75 to 79,Years,1993,11.06753557,11.34223737,10.7829103
Life expectancy,Southampton,Both,75 to 79,Years,1993,10.03642102,10.22358943,9.8582829
Life expectancy,Southampton,Male,<1 year,Years,1993,72.5681506,73.10895581,71.99013216
Life expectancy,Southampton,Female,<1 year,Years,1993,78.90647233,79.45907852,78.32176359
Life expectancy,Southampton,Both,<1 year,Years,1993,75.7076243,76.10806546,75.30739889
Life expectancy,Southampton,Male,80 to 84,Years,1993,6.138605068,6.287508693,5.983181707
Life expectancy,Southampton,Female,80 to 84,Years,1993,8.088963252,8.308469066,7.863439802
Life expectancy,Southampton,Both,80 to 84,Years,1993,7.367370636,7.517764821,7.22651329
Life expectancy,Southampton,Male,85 to 89,Years,1993,4.499237467,4.595796323,4.399008341
Life expectancy,Southampton,Female,85 to 89,Years,1993,5.764643166,5.934346296,5.590640506
Life expectancy,Southampton,Both,85 to 89,Years,1993,5.372345384,5.491198277,5.255049656
Life expectancy,Southampton,Male,90 to 94,Years,1993,3.155946104,3.216888688,3.093771105
Life expectancy,Southampton,Female,90 to 94,Years,1993,3.982137744,4.096129045,3.865192913
Life expectancy,Southampton,Both,90 to 94,Years,1993,3.794833309,3.882109398,3.706451648
Life expectancy,Slough,Male,1 to 4,Years,1993,72.08179746,72.71604482,71.44001005
Life expectancy,Slough,Female,1 to 4,Years,1993,77.50063101,78.18281264,76.78994014
Life expectancy,Slough,Both,1 to 4,Years,1993,74.75983218,75.25481335,74.27958606
Life expectancy,Slough,Male,5 to 9,Years,1993,68.18328527,68.81578111,67.53933559
Life expectancy,Slough,Female,5 to 9,Years,1993,73.64493279,74.32580227,72.93612481
Life expectancy,Slough,Both,5 to 9,Years,1993,70.88132037,71.38400484,70.39895788
Life expectancy,Slough,Male,10 to 14,Years,1993,63.23625808,63.87274853,62.59164036
Life expectancy,Slough,Female,10 to 14,Years,1993,68.68815317,69.36905398,67.97752195
Life expectancy,Slough,Both,10 to 14,Years,1993,65.92987705,66.43502851,65.44653282
Life expectancy,Slough,Male,15 to 19,Years,1993,58.30083268,58.93820756,57.65767934
Life expectancy,Slough,Female,15 to 19,Years,1993,63.73848987,64.41824283,63.02889708
Life expectancy,Slough,Both,15 to 19,Years,1993,60.98804618,61.49341035,60.50702977
Life expectancy,Slough,Male,20 to 24,Years,1993,53.47822441,54.11043388,52.83762848
Life expectancy,Slough,Female,20 to 24,Years,1993,58.82399018,59.49921806,58.11684691
Life expectancy,Slough,Both,20 to 24,Years,1993,56.1231613,56.62525648,55.64550323
Life expectancy,Slough,Male,25 to 29,Years,1993,48.72897683,49.35016463,48.09978352
Life expectancy,Slough,Female,25 to 29,Years,1993,53.92144949,54.58943718,53.22204817
Life expectancy,Slough,Both,25 to 29,Years,1993,51.29691571,51.79182076,50.82578973
Life expectancy,Slough,Male,30 to 34,Years,1993,43.96134994,44.57515425,43.33982157
Life expectancy,Slough,Female,30 to 34,Years,1993,49.02928055,49.68837308,48.3393943
Life expectancy,Slough,Both,30 to 34,Years,1993,46.47026253,46.95922378,46.00492496
Life expectancy,Slough,Male,35 to 39,Years,1993,39.19174141,39.79803018,38.57822553
Life expectancy,Slough,Female,35 to 39,Years,1993,44.16385243,44.81253572,43.48512447
Life expectancy,Slough,Both,35 to 39,Years,1993,41.65778083,42.14056768,41.1986433
Life expectancy,Slough,Male,40 to 44,Years,1993,34.47838619,35.07320699,33.87665014
Life expectancy,Slough,Female,40 to 44,Years,1993,39.35013225,39.98507515,38.68639064
Life expectancy,Slough,Both,40 to 44,Years,1993,36.90137683,37.37501068,36.45162663
Life expectancy,Slough,Male,45 to 49,Years,1993,29.83737285,30.41553201,29.25337805
Life expectancy,Slough,Female,45 to 49,Years,1993,34.6303528,35.24611161,33.98754944
Life expectancy,Slough,Both,45 to 49,Years,1993,32.22851321,32.68862429,31.79267548
Life expectancy,Slough,Male,50 to 54,Years,1993,25.35041581,25.90144366,24.79463849
Life expectancy,Slough,Female,50 to 54,Years,1993,30.02349089,30.61336932,29.40935135
Life expectancy,Slough,Both,50 to 54,Years,1993,27.69108176,28.13023677,27.27530682
Life expectancy,Slough,Male,55 to 59,Years,1993,21.11406906,21.62534579,20.59969892
Life expectancy,Slough,Female,55 to 59,Years,1993,25.56857255,26.12323068,24.99277165
Life expectancy,Slough,Both,55 to 59,Years,1993,23.36689628,23.77534252,22.98143575
Life expectancy,Slough,Male,60 to 64,Years,1993,17.185478,17.64327452,16.72686564
Life expectancy,Slough,Female,60 to 64,Years,1993,21.32769954,21.8362445,20.80202953
Life expectancy,Slough,Both,60 to 64,Years,1993,19.3161958,19.68690524,18.96748112
Life expectancy,Slough,Male,65 to 69,Years,1993,13.6538265,14.04988221,13.259859
Life expectancy,Slough,Female,65 to 69,Years,1993,17.3845003,17.83776598,16.91767149
Life expectancy,Slough,Both,65 to 69,Years,1993,15.61852368,15.94702522,15.30948
Life expectancy,Slough,Male,70 to 74,Years,1993,10.58869497,10.91522557,10.26398597
Life expectancy,Slough,Female,70 to 74,Years,1993,13.76395563,14.15910349,13.3593523
Life expectancy,Slough,Both,70 to 74,Years,1993,12.3321461,12.61464592,12.06806709
Life expectancy,Slough,Male,75 to 79,Years,1993,8.259185575,8.505984703,8.01314951
Life expectancy,Slough,Female,75 to 79,Years,1993,10.69135528,11.01688611,10.36223811
Life expectancy,Slough,Both,75 to 79,Years,1993,9.673229386,9.897570464,9.453725912
Life expectancy,Slough,Male,<1 year,Years,1993,72.59341154,73.24477149,71.95655064
Life expectancy,Slough,Female,<1 year,Years,1993,78.08999397,78.7744743,77.39148901
Life expectancy,Slough,Both,<1 year,Years,1993,75.30642357,75.80577216,74.83333471
Life expectancy,Slough,Male,80 to 84,Years,1993,6.017056338,6.192925292,5.843487658
Life expectancy,Slough,Female,80 to 84,Years,1993,7.791836288,8.048304263,7.53491614
Life expectancy,Slough,Both,80 to 84,Years,1993,7.12116905,7.299576817,6.948192135
Life expectancy,Slough,Male,85 to 89,Years,1993,4.454349683,4.57061136,4.342187539
Life expectancy,Slough,Female,85 to 89,Years,1993,5.536935453,5.733038189,5.341869256
Life expectancy,Slough,Both,85 to 89,Years,1993,5.200746114,5.338243232,5.063747571
Life expectancy,Slough,Male,90 to 94,Years,1993,3.138945253,3.213010158,3.068758616
Life expectancy,Slough,Female,90 to 94,Years,1993,3.829656846,3.960902743,3.698223879
Life expectancy,Slough,Both,90 to 94,Years,1993,3.660981601,3.760310321,3.564968036
Life expectancy,East Sussex,Both,10 to 14,Years,2018,71.9744446,72.683869,71.21123939
Life expectancy,East Sussex,Male,15 to 19,Years,2018,65.06799508,66.17185839,63.97958436
Life expectancy,East Sussex,Female,15 to 19,Years,2018,68.88344629,69.74476556,68.00152652
Life expectancy,East Sussex,Both,15 to 19,Years,2018,67.00050414,67.70917496,66.2372059
Life expectancy,East Sussex,Male,20 to 24,Years,2018,60.1795466,61.27418645,59.09963986
Life expectancy,East Sussex,Female,20 to 24,Years,2018,63.94926469,64.80658145,63.07198667
Life expectancy,East Sussex,Both,20 to 24,Years,2018,62.09040016,62.79355508,61.33034643
Life expectancy,East Sussex,Male,25 to 29,Years,2018,55.32933422,56.41197867,54.26200606
Life expectancy,East Sussex,Female,25 to 29,Years,2018,59.01585887,59.86584834,58.146232
Life expectancy,East Sussex,Both,25 to 29,Years,2018,57.20071947,57.89606872,56.44828296
Life expectancy,East Sussex,Male,30 to 34,Years,2018,50.52260936,51.59382245,49.46663483
Life expectancy,East Sussex,Female,30 to 34,Years,2018,54.0895969,54.93068637,53.22989286
Life expectancy,East Sussex,Both,30 to 34,Years,2018,52.33765168,53.02510825,51.5936773
Life expectancy,East Sussex,Male,35 to 39,Years,2018,45.7073446,46.76714549,44.66232562
Life expectancy,East Sussex,Female,35 to 39,Years,2018,49.20454124,50.03311282,48.35882579
Life expectancy,East Sussex,Both,35 to 39,Years,2018,47.48995855,48.16913532,46.75601907
Life expectancy,East Sussex,Male,40 to 44,Years,2018,40.96979766,42.01004015,39.94418226
Life expectancy,East Sussex,Female,40 to 44,Years,2018,44.36504534,45.17669171,43.53807276
Life expectancy,East Sussex,Both,40 to 44,Years,2018,42.70313004,43.36822785,41.98509762
Life expectancy,East Sussex,Male,45 to 49,Years,2018,36.27513968,37.28897148,35.27700029
Life expectancy,East Sussex,Female,45 to 49,Years,2018,39.58675157,40.37601646,38.78479811
Life expectancy,East Sussex,Both,45 to 49,Years,2018,37.96673826,38.61371047,37.26953624
Life expectancy,East Sussex,Male,50 to 54,Years,2018,31.6408154,32.61741461,30.68127905
Life expectancy,East Sussex,Female,50 to 54,Years,2018,34.92422883,35.67972794,34.15943351
Life expectancy,East Sussex,Both,50 to 54,Years,2018,33.31936818,33.94131394,32.65214986
Life expectancy,East Sussex,Male,55 to 59,Years,2018,27.15815582,28.08158864,26.25337897
Life expectancy,East Sussex,Female,55 to 59,Years,2018,30.34998719,31.06364386,29.63127835
